timestamp,load_MW,temperature,weekday,season,ISO
2019-06-06 00:00:00-04:00,21909.78333,81.79,Thursday,Summer,NYISO
2019-06-07 00:00:00-04:00,21080.225,79.1,Friday,Summer,NYISO
2019-06-08 00:00:00-04:00,18752.4,79.69,Saturday,Summer,NYISO
2019-06-09 00:00:00-04:00,18507.63333,74.36,Sunday,Summer,NYISO
2019-06-10 00:00:00-04:00,19651.20833,69.19,Monday,Summer,NYISO
2019-06-11 00:00:00-04:00,19667.06667,76.79,Tuesday,Summer,NYISO
2019-06-12 00:00:00-04:00,19538.63077,73.28,Wednesday,Summer,NYISO
2019-06-13 00:00:00-04:00,18101.64167,64.97,Thursday,Summer,NYISO
2019-06-14 00:00:00-04:00,18083.21667,74.03,Friday,Summer,NYISO
2019-06-15 00:00:00-04:00,17848.05,80.61,Saturday,Summer,NYISO
2019-06-16 00:00:00-04:00,18343.29167,80.35,Sunday,Summer,NYISO
2019-06-17 00:00:00-04:00,20833.95,73.98,Monday,Summer,NYISO
2019-06-18 00:00:00-04:00,20777.42857,72.56,Tuesday,Summer,NYISO
2019-06-19 00:00:00-04:00,20840.80714,70.12,Wednesday,Summer,NYISO
2019-06-20 00:00:00-04:00,21506.94167,77.12,Thursday,Summer,NYISO
2019-06-21 00:00:00-04:00,20098.48333,78.97,Friday,Summer,NYISO
2019-06-22 00:00:00-04:00,18884.81667,80.31,Saturday,Summer,NYISO
2019-06-23 00:00:00-04:00,20579.79167,84.4,Sunday,Summer,NYISO
2019-06-24 00:00:00-04:00,23308.28571,83.66,Monday,Summer,NYISO
2019-06-25 00:00:00-04:00,24624.55,84.4,Tuesday,Summer,NYISO
2019-06-26 00:00:00-04:00,26210.95,87.82,Wednesday,Summer,NYISO
2019-06-27 00:00:00-04:00,26692.76875,88.84,Thursday,Summer,NYISO
2019-06-28 00:00:00-04:00,27188.975,88.84,Friday,Summer,NYISO
2019-06-29 00:00:00-04:00,25282.95714,91.06,Saturday,Summer,NYISO
2019-06-30 00:00:00-04:00,20799.51429,83.15,Sunday,Summer,NYISO
2019-07-01 00:00:00-04:00,24835.75,85.27,Monday,Summer,NYISO
2019-07-02 00:00:00-04:00,25359.70714,85.62,Tuesday,Summer,NYISO
2019-07-03 00:00:00-04:00,27067.7,84.2,Wednesday,Summer,NYISO
2019-07-04 00:00:00-04:00,25220.075,88.34,Thursday,Summer,NYISO
2019-07-05 00:00:00-04:00,26905.90833,81.75,Friday,Summer,NYISO
2019-07-06 00:00:00-04:00,25663.94167,87.73,Saturday,Summer,NYISO
2019-07-07 00:00:00-04:00,23115.84167,82.87,Sunday,Summer,NYISO
2019-07-08 00:00:00-04:00,23960.28333,76.97,Monday,Summer,NYISO
2019-07-09 00:00:00-04:00,26719.475,87.63,Tuesday,Summer,NYISO
2019-07-10 00:00:00-04:00,28600.45833,87.64,Wednesday,Summer,NYISO
2019-07-11 00:00:00-04:00,27074.66667,83.84,Thursday,Summer,NYISO
2019-07-12 00:00:00-04:00,25987.79167,86.82,Friday,Summer,NYISO
2019-07-13 00:00:00-04:00,24813.01667,86.45,Saturday,Summer,NYISO
2019-07-14 00:00:00-04:00,25381.05,89.11,Sunday,Summer,NYISO
2019-07-15 00:00:00-04:00,26947.175,86.62,Monday,Summer,NYISO
2019-07-16 00:00:00-04:00,29250.99375,91.33,Tuesday,Summer,NYISO
2019-07-17 00:00:00-04:00,29378.25,92,Wednesday,Summer,NYISO
2019-07-18 00:00:00-04:00,26973.185,80.4,Thursday,Summer,NYISO
2019-07-19 00:00:00-04:00,29326.55,90.38,Friday,Summer,NYISO
2019-07-20 00:00:00-04:00,30399.43333,95.86,Saturday,Summer,NYISO
2019-07-21 00:00:00-04:00,30331.85,96.77,Sunday,Summer,NYISO
2019-07-22 00:00:00-04:00,27392.78333,87.35,Monday,Summer,NYISO
2019-07-23 00:00:00-04:00,22860.92857,75.08,Tuesday,Summer,NYISO
2019-07-24 00:00:00-04:00,24493.02143,82.37,Wednesday,Summer,NYISO
2019-07-25 00:00:00-04:00,25013.78333,84.44,Thursday,Summer,NYISO
2019-07-26 00:00:00-04:00,26313.36667,85.96,Friday,Summer,NYISO
2019-07-27 00:00:00-04:00,24765.16667,84.28,Saturday,Summer,NYISO
2019-07-28 00:00:00-04:00,26492.48333,89.81,Sunday,Summer,NYISO
2019-07-29 00:00:00-04:00,30397.825,89.93,Monday,Summer,NYISO
2019-07-30 00:00:00-04:00,30055.625,90.45,Tuesday,Summer,NYISO
2019-07-31 00:00:00-04:00,27680.97692,86.01,Wednesday,Summer,NYISO
2019-08-01 00:00:00-04:00,26726.175,86.53,Thursday,Summer,NYISO
2019-08-02 00:00:00-04:00,25846.4,84.41,Friday,Summer,NYISO
2019-08-03 00:00:00-04:00,24962.775,84.06,Saturday,Summer,NYISO
2019-08-04 00:00:00-04:00,24254.60833,87.06,Sunday,Summer,NYISO
2019-08-05 00:00:00-04:00,25321.41667,82.31,Monday,Summer,NYISO
2019-08-06 00:00:00-04:00,25094.44167,82.08,Tuesday,Summer,NYISO
2019-08-07 00:00:00-04:00,25872,84.39,Wednesday,Summer,NYISO
2019-08-08 00:00:00-04:00,26090.05,86.57,Thursday,Summer,NYISO
2019-08-09 00:00:00-04:00,23974.80714,82.98,Friday,Summer,NYISO
2019-08-10 00:00:00-04:00,20511.475,81.9,Saturday,Summer,NYISO
2019-08-11 00:00:00-04:00,20707.39167,81.63,Sunday,Summer,NYISO
2019-08-12 00:00:00-04:00,25398.9,85.52,Monday,Summer,NYISO
2019-08-13 00:00:00-04:00,24311.21667,79.05,Tuesday,Summer,NYISO
2019-08-14 00:00:00-04:00,24426.98571,80.37,Wednesday,Summer,NYISO
2019-08-15 00:00:00-04:00,25046.26667,81.36,Thursday,Summer,NYISO
2019-08-16 00:00:00-04:00,24527.44167,81.12,Friday,Summer,NYISO
2019-08-17 00:00:00-04:00,24053.93333,85.23,Saturday,Summer,NYISO
2019-08-18 00:00:00-04:00,26243.84167,88.47,Sunday,Summer,NYISO
2019-08-19 00:00:00-04:00,28492.19167,89.96,Monday,Summer,NYISO
2019-08-20 00:00:00-04:00,27871.475,87.23,Tuesday,Summer,NYISO
2019-08-21 00:00:00-04:00,28173.95833,87.71,Wednesday,Summer,NYISO
2019-08-22 00:00:00-04:00,26909.31667,89.42,Thursday,Summer,NYISO
2019-08-23 00:00:00-04:00,21274.775,75.82,Friday,Summer,NYISO
2019-08-24 00:00:00-04:00,18544.1,76.6,Saturday,Summer,NYISO
2019-08-25 00:00:00-04:00,18620.63333,76.07,Sunday,Summer,NYISO
2019-08-26 00:00:00-04:00,20529.125,74.88,Monday,Summer,NYISO
2019-08-27 00:00:00-04:00,20385.95,74.52,Tuesday,Summer,NYISO
2019-08-28 00:00:00-04:00,21726.48333,74,Wednesday,Summer,NYISO
2019-08-29 00:00:00-04:00,22357.69167,82.38,Thursday,Summer,NYISO
2019-08-30 00:00:00-04:00,23361.625,86.18,Friday,Summer,NYISO
2019-08-31 00:00:00-04:00,19682.23571,82.26,Saturday,Summer,NYISO
2019-09-01 00:00:00-04:00,18436.46667,76.77,Sunday,Fall,NYISO
2019-09-02 00:00:00-04:00,20025.35833,76.15,Monday,Fall,NYISO
2019-09-03 00:00:00-04:00,22993.83333,81.48,Tuesday,Fall,NYISO
2019-09-04 00:00:00-04:00,24227.35,85.97,Wednesday,Fall,NYISO
2019-09-05 00:00:00-04:00,20401.725,75.45,Thursday,Fall,NYISO
2019-09-06 00:00:00-04:00,18773.34167,68.31,Friday,Fall,NYISO
2019-09-07 00:00:00-04:00,17418.25,76.37,Saturday,Fall,NYISO
2019-09-08 00:00:00-04:00,18414.5,77.83,Sunday,Fall,NYISO
2019-09-09 00:00:00-04:00,20399.73333,76.85,Monday,Fall,NYISO
2019-09-10 00:00:00-04:00,21332.6,77.29,Tuesday,Fall,NYISO
2019-09-11 00:00:00-04:00,26089.01765,87.42,Wednesday,Fall,NYISO
2019-09-12 00:00:00-04:00,21996.24167,80.07,Thursday,Fall,NYISO
2019-09-13 00:00:00-04:00,18606.57857,70.51,Friday,Fall,NYISO
2019-09-14 00:00:00-04:00,18422.43333,74.62,Saturday,Fall,NYISO
2019-09-15 00:00:00-04:00,19915.45,83.28,Sunday,Fall,NYISO
2019-09-16 00:00:00-04:00,20761.03333,76.55,Monday,Fall,NYISO
2019-09-17 00:00:00-04:00,19859.15,77.77,Tuesday,Fall,NYISO
2019-09-18 00:00:00-04:00,18612.15833,69.88,Wednesday,Fall,NYISO
2019-09-19 00:00:00-04:00,18359.8375,71.18,Thursday,Fall,NYISO
2019-09-20 00:00:00-04:00,19272.80833,79.33,Friday,Fall,NYISO
2019-09-21 00:00:00-04:00,19403.1,83.49,Saturday,Fall,NYISO
2019-09-22 00:00:00-04:00,21716.69167,83.41,Sunday,Fall,NYISO
2019-09-23 00:00:00-04:00,24587.56667,86.98,Monday,Fall,NYISO
2019-09-24 00:00:00-04:00,20205.46667,76.91,Tuesday,Fall,NYISO
2019-09-25 00:00:00-04:00,20533.54167,78.12,Wednesday,Fall,NYISO
2019-09-26 00:00:00-04:00,20855.9,79.67,Thursday,Fall,NYISO
2019-09-27 00:00:00-04:00,19070.24167,75.73,Friday,Fall,NYISO
2019-09-28 00:00:00-04:00,19787.85385,80.72,Saturday,Fall,NYISO
2019-09-29 00:00:00-04:00,18526.53333,80.04,Sunday,Fall,NYISO
2019-09-30 00:00:00-04:00,18837.06667,69.52,Monday,Fall,NYISO
2019-10-01 00:00:00-04:00,21974.56667,79.98,Tuesday,Fall,NYISO
2019-10-02 00:00:00-04:00,23773.69167,91.26,Wednesday,Fall,NYISO
2019-10-03 00:00:00-04:00,18226.18333,61.8,Thursday,Fall,NYISO
2019-10-04 00:00:00-04:00,17512.01667,65.51,Friday,Fall,NYISO
2019-10-05 00:00:00-04:00,16334.82857,61.24,Saturday,Fall,NYISO
2019-10-06 00:00:00-04:00,17372.3,71.5,Sunday,Fall,NYISO
2019-10-07 00:00:00-04:00,19457.99167,77.64,Monday,Fall,NYISO
2019-10-08 00:00:00-04:00,17779.225,65.67,Tuesday,Fall,NYISO
2019-10-09 00:00:00-04:00,17756.69167,59.65,Wednesday,Fall,NYISO
2019-10-10 00:00:00-04:00,17859.41667,70.89,Thursday,Fall,NYISO
2019-10-11 00:00:00-04:00,17355.175,64.73,Friday,Fall,NYISO
2019-10-12 00:00:00-04:00,16333.05833,67.99,Saturday,Fall,NYISO
2019-10-13 00:00:00-04:00,16293.375,66.65,Sunday,Fall,NYISO
2019-10-14 00:00:00-04:00,18077.825,73.11,Monday,Fall,NYISO
2019-10-15 00:00:00-04:00,17790.34167,65.69,Tuesday,Fall,NYISO
2019-10-16 00:00:00-04:00,18609.54167,67.56,Wednesday,Fall,NYISO
2019-10-17 00:00:00-04:00,18305.45833,57.67,Thursday,Fall,NYISO
2019-10-18 00:00:00-04:00,17462.525,59.41,Friday,Fall,NYISO
2019-10-19 00:00:00-04:00,16221.09167,61.54,Saturday,Fall,NYISO
2019-10-20 00:00:00-04:00,16794.34167,59.66,Sunday,Fall,NYISO
2019-10-21 00:00:00-04:00,17925.075,67.82,Monday,Fall,NYISO
2019-10-22 00:00:00-04:00,18376.58333,62.39,Tuesday,Fall,NYISO
2019-10-23 00:00:00-04:00,17902.42308,66.05,Wednesday,Fall,NYISO
2019-10-24 00:00:00-04:00,17927.26429,67.72,Thursday,Fall,NYISO
2019-10-25 00:00:00-04:00,17680.575,65.45,Friday,Fall,NYISO
2019-10-26 00:00:00-04:00,16342.6,64.11,Saturday,Fall,NYISO
2019-10-27 00:00:00-04:00,17313.575,66.97,Sunday,Fall,NYISO
2019-10-28 00:00:00-04:00,18001.16667,62.36,Monday,Fall,NYISO
2019-10-29 00:00:00-04:00,18132.40833,59.98,Tuesday,Fall,NYISO
2019-10-30 00:00:00-04:00,18342.54167,63.98,Wednesday,Fall,NYISO
2019-10-31 00:00:00-04:00,18627.525,69.24,Thursday,Fall,NYISO
2019-11-01 00:00:00-04:00,17970.59375,57.33,Friday,Fall,NYISO
2019-11-02 00:00:00-04:00,16840.39167,53.33,Saturday,Fall,NYISO
2019-11-03 00:00:00-04:00,17612.51667,54.11,Sunday,Fall,NYISO
2019-11-04 00:00:00-05:00,19121.70714,56.96,Monday,Fall,NYISO
2019-11-05 00:00:00-05:00,18969.225,62.16,Tuesday,Fall,NYISO
2019-11-06 00:00:00-05:00,18950.45833,55.6,Wednesday,Fall,NYISO
2019-11-07 00:00:00-05:00,19431.46667,58.11,Thursday,Fall,NYISO
2019-11-08 00:00:00-05:00,19801.66667,39.79,Friday,Fall,NYISO
2019-11-09 00:00:00-05:00,18356.04167,42.04,Saturday,Fall,NYISO
2019-11-10 00:00:00-05:00,17893.975,53.22,Sunday,Fall,NYISO
2019-11-11 00:00:00-05:00,19660.96667,60.73,Monday,Fall,NYISO
2019-11-12 00:00:00-05:00,21101.325,55.29,Tuesday,Fall,NYISO
2019-11-13 00:00:00-05:00,21327.50833,34.23,Wednesday,Fall,NYISO
2019-11-14 00:00:00-05:00,20641.93333,45.46,Thursday,Fall,NYISO
2019-11-15 00:00:00-05:00,19691.89167,51.81,Friday,Fall,NYISO
2019-11-16 00:00:00-05:00,19013.05,41.91,Saturday,Fall,NYISO
2019-11-17 00:00:00-05:00,19197.20833,43,Sunday,Fall,NYISO
2019-11-18 00:00:00-05:00,20326.78333,41.48,Monday,Fall,NYISO
2019-11-19 00:00:00-05:00,19922.94167,49.56,Tuesday,Fall,NYISO
2019-11-20 00:00:00-05:00,20078.20833,48.33,Wednesday,Fall,NYISO
2019-11-21 00:00:00-05:00,19680.41667,53,Thursday,Fall,NYISO
2019-11-22 00:00:00-05:00,19710.84286,52.63,Friday,Fall,NYISO
2019-11-23 00:00:00-05:00,18414.25833,46.23,Saturday,Fall,NYISO
2019-11-24 00:00:00-05:00,18972.875,45.48,Sunday,Fall,NYISO
2019-11-25 00:00:00-05:00,19546.84167,52.15,Monday,Fall,NYISO
2019-11-26 00:00:00-05:00,19039.26667,59.08,Tuesday,Fall,NYISO
2019-11-27 00:00:00-05:00,19095.81667,57.01,Wednesday,Fall,NYISO
2019-11-28 00:00:00-05:00,17209.15833,51.09,Thursday,Fall,NYISO
2019-11-29 00:00:00-05:00,19093.94167,42.27,Friday,Fall,NYISO
2019-11-30 00:00:00-05:00,18859.94167,43.94,Saturday,Fall,NYISO
2019-12-01 00:00:00-05:00,20393.2,39.26,Sunday,Winter,NYISO
2019-12-02 00:00:00-05:00,21664.46667,37.65,Monday,Winter,NYISO
2019-12-03 00:00:00-05:00,21353.3,37.64,Tuesday,Winter,NYISO
2019-12-04 00:00:00-05:00,21142.25714,39.8,Wednesday,Winter,NYISO
2019-12-05 00:00:00-05:00,21187.475,42.22,Thursday,Winter,NYISO
2019-12-06 00:00:00-05:00,20473.03333,49.02,Friday,Winter,NYISO
2019-12-07 00:00:00-05:00,19831.40833,38.85,Saturday,Winter,NYISO
2019-12-08 00:00:00-05:00,19998.09167,42.27,Sunday,Winter,NYISO
2019-12-09 00:00:00-05:00,20589.66429,54.29,Monday,Winter,NYISO
2019-12-10 00:00:00-05:00,20347.51667,56.25,Tuesday,Winter,NYISO
2019-12-11 00:00:00-05:00,21655.36667,38.02,Wednesday,Winter,NYISO
2019-12-12 00:00:00-05:00,21760.175,34.7,Thursday,Winter,NYISO
2019-12-13 00:00:00-05:00,20564.29167,50.01,Friday,Winter,NYISO
2019-12-14 00:00:00-05:00,18807.225,54.62,Saturday,Winter,NYISO
2019-12-15 00:00:00-05:00,19810.625,46.71,Sunday,Winter,NYISO
2019-12-16 00:00:00-05:00,21462.875,36.81,Monday,Winter,NYISO
2019-12-17 00:00:00-05:00,21947.30833,34.42,Tuesday,Winter,NYISO
2019-12-18 00:00:00-05:00,22332.8,36.21,Wednesday,Winter,NYISO
2019-12-19 00:00:00-05:00,23260.45833,26.73,Thursday,Winter,NYISO
2019-12-20 00:00:00-05:00,22254.60833,33.43,Friday,Winter,NYISO
2019-12-21 00:00:00-05:00,20525.27143,34.36,Saturday,Winter,NYISO
2019-12-22 00:00:00-05:00,19584.325,44.11,Sunday,Winter,NYISO
2019-12-23 00:00:00-05:00,19886.28333,53.16,Monday,Winter,NYISO
2019-12-24 00:00:00-05:00,19027.3,47.44,Tuesday,Winter,NYISO
2019-12-25 00:00:00-05:00,17455.7,44.57,Wednesday,Winter,NYISO
2019-12-26 00:00:00-05:00,20222.01667,44.81,Thursday,Winter,NYISO
2019-12-27 00:00:00-05:00,19379.16667,52.32,Friday,Winter,NYISO
2019-12-28 00:00:00-05:00,18471.51667,50.78,Saturday,Winter,NYISO
2019-12-29 00:00:00-05:00,18956.075,42.52,Sunday,Winter,NYISO
2019-12-30 00:00:00-05:00,20396.14167,41.46,Monday,Winter,NYISO
2019-12-31 00:00:00-05:00,19854.19286,44.43,Tuesday,Winter,NYISO
2020-01-01 00:00:00-05:00,19164.58333,38.98,Wednesday,Winter,NYISO
2020-01-02 00:00:00-05:00,20013.51667,48.06,Thursday,Winter,NYISO
2020-01-03 00:00:00-05:00,19575.06429,46.6,Friday,Winter,NYISO
2020-01-04 00:00:00-05:00,18504.08333,49.36,Saturday,Winter,NYISO
2020-01-05 00:00:00-05:00,19527.875,41.79,Sunday,Winter,NYISO
2020-01-06 00:00:00-05:00,20633.05385,44.97,Monday,Winter,NYISO
2020-01-07 00:00:00-05:00,20623.66667,44.02,Tuesday,Winter,NYISO
2020-01-08 00:00:00-05:00,21491.93333,41.75,Wednesday,Winter,NYISO
2020-01-09 00:00:00-05:00,21654.68333,33.3,Thursday,Winter,NYISO
2020-01-10 00:00:00-05:00,19773.96667,51.2,Friday,Winter,NYISO
2020-01-11 00:00:00-05:00,17618.975,62.58,Saturday,Winter,NYISO
2020-01-12 00:00:00-05:00,18040.80833,65.22,Sunday,Winter,NYISO
2020-01-13 00:00:00-05:00,20083.6,45.16,Monday,Winter,NYISO
2020-01-14 00:00:00-05:00,20049.28333,45.05,Tuesday,Winter,NYISO
2020-01-15 00:00:00-05:00,19536.44167,51.7,Wednesday,Winter,NYISO
2020-01-16 00:00:00-05:00,20664.72143,48.25,Thursday,Winter,NYISO
2020-01-17 00:00:00-05:00,21560.81667,30.38,Friday,Winter,NYISO
2020-01-18 00:00:00-05:00,21000.58333,37.28,Saturday,Winter,NYISO
2020-01-19 00:00:00-05:00,19733.63333,42.71,Sunday,Winter,NYISO
2020-01-20 00:00:00-05:00,21873.41667,31.77,Monday,Winter,NYISO
2020-01-21 00:00:00-05:00,21892.15,33.17,Tuesday,Winter,NYISO
2020-01-22 00:00:00-05:00,21076.64167,37.91,Wednesday,Winter,NYISO
2020-01-23 00:00:00-05:00,20461.08333,44.62,Thursday,Winter,NYISO
2020-01-24 00:00:00-05:00,19485.26667,50.65,Friday,Winter,NYISO
2020-01-25 00:00:00-05:00,18654.13333,49.01,Saturday,Winter,NYISO
2020-01-26 00:00:00-05:00,18811.43333,46.26,Sunday,Winter,NYISO
2020-01-27 00:00:00-05:00,20218.31667,44.68,Monday,Winter,NYISO
2020-01-28 00:00:00-05:00,20428.375,42.95,Tuesday,Winter,NYISO
2020-01-29 00:00:00-05:00,20788.96667,40.98,Wednesday,Winter,NYISO
2020-01-30 00:00:00-05:00,20819.09167,35.99,Thursday,Winter,NYISO
2020-01-31 00:00:00-05:00,19976.38333,42.48,Friday,Winter,NYISO
2020-02-01 00:00:00-05:00,18722.175,41.92,Saturday,Winter,NYISO
2020-02-02 00:00:00-05:00,18995.8,43.59,Sunday,Winter,NYISO
2020-02-03 00:00:00-05:00,19491.25833,54.43,Monday,Winter,NYISO
2020-02-04 00:00:00-05:00,19609.63333,55.08,Tuesday,Winter,NYISO
2020-02-05 00:00:00-05:00,20172.6,43.21,Wednesday,Winter,NYISO
2020-02-06 00:00:00-05:00,20448.125,41.3,Thursday,Winter,NYISO
2020-02-07 00:00:00-05:00,20306.46667,53.8,Friday,Winter,NYISO
2020-02-08 00:00:00-05:00,19391,40.78,Saturday,Winter,NYISO
2020-02-09 00:00:00-05:00,19220.54167,43.9,Sunday,Winter,NYISO
2020-02-10 00:00:00-05:00,20043.025,45.91,Monday,Winter,NYISO
2020-02-11 00:00:00-05:00,19812.59167,46.6,Tuesday,Winter,NYISO
2020-02-12 00:00:00-05:00,19824.175,45.6,Wednesday,Winter,NYISO
2020-02-13 00:00:00-05:00,20186.33333,42.77,Thursday,Winter,NYISO
2020-02-14 00:00:00-05:00,21005.9,37.38,Friday,Winter,NYISO
2020-02-15 00:00:00-05:00,20056.825,30.67,Saturday,Winter,NYISO
2020-02-16 00:00:00-05:00,18723.91667,44.35,Sunday,Winter,NYISO
2020-02-17 00:00:00-05:00,19412.04167,50.64,Monday,Winter,NYISO
2020-02-18 00:00:00-05:00,20004.91667,46.5,Tuesday,Winter,NYISO
2020-02-19 00:00:00-05:00,20102.54167,47.52,Wednesday,Winter,NYISO
2020-02-20 00:00:00-05:00,20852.075,36.9,Thursday,Winter,NYISO
2020-02-21 00:00:00-05:00,20291.09286,35.07,Friday,Winter,NYISO
2020-02-22 00:00:00-05:00,18259.06667,49.07,Saturday,Winter,NYISO
2020-02-23 00:00:00-05:00,18067.7,54.87,Sunday,Winter,NYISO
2020-02-24 00:00:00-05:00,18975.11667,58.06,Monday,Winter,NYISO
2020-02-25 00:00:00-05:00,19049.45,49.03,Tuesday,Winter,NYISO
2020-02-26 00:00:00-05:00,19446.45833,46.83,Wednesday,Winter,NYISO
2020-02-27 00:00:00-05:00,20694.63333,45,Thursday,Winter,NYISO
2020-02-28 00:00:00-05:00,20149.29167,41.04,Friday,Winter,NYISO
2020-02-29 00:00:00-05:00,19559.35833,34.86,Saturday,Winter,NYISO
2020-03-01 00:00:00-05:00,18807.6,44.35,Sunday,Spring,NYISO
2020-03-02 00:00:00-05:00,19093.675,56.51,Monday,Spring,NYISO
2020-03-03 00:00:00-05:00,18824.54167,56.28,Tuesday,Spring,NYISO
2020-03-04 00:00:00-05:00,18960.65833,55.17,Wednesday,Spring,NYISO
2020-03-05 00:00:00-05:00,18728.70714,52,Thursday,Spring,NYISO
2020-03-06 00:00:00-05:00,19266.94167,46.3,Friday,Spring,NYISO
2020-03-07 00:00:00-05:00,17932.9,47.84,Saturday,Spring,NYISO
2020-03-08 00:00:00-05:00,17124.30833,57.76,Sunday,Spring,NYISO
2020-03-09 00:00:00-04:00,17654.17857,69.12,Monday,Spring,NYISO
2020-03-10 00:00:00-04:00,17978.33333,64.09,Tuesday,Spring,NYISO
2020-03-11 00:00:00-04:00,18222.83333,55.72,Wednesday,Spring,NYISO
2020-03-12 00:00:00-04:00,18282.28333,49.22,Thursday,Spring,NYISO
2020-03-13 00:00:00-04:00,17988.65,68.04,Friday,Spring,NYISO
2020-03-14 00:00:00-04:00,17073.28333,55.79,Saturday,Spring,NYISO
2020-03-15 00:00:00-04:00,17023.04167,53.04,Sunday,Spring,NYISO
2020-03-16 00:00:00-04:00,18314.09167,44.83,Monday,Spring,NYISO
2020-03-17 00:00:00-04:00,18276.55,53.35,Tuesday,Spring,NYISO
2020-03-18 00:00:00-04:00,17637.68333,51.3,Wednesday,Spring,NYISO
2020-03-19 00:00:00-04:00,17496.43333,50.83,Thursday,Spring,NYISO
2020-03-20 00:00:00-04:00,16923.40833,72.64,Friday,Spring,NYISO
2020-03-21 00:00:00-04:00,16530.85833,55.1,Saturday,Spring,NYISO
2020-03-22 00:00:00-04:00,16921,44.82,Sunday,Spring,NYISO
2020-03-23 00:00:00-04:00,18446.65833,42.88,Monday,Spring,NYISO
2020-03-24 00:00:00-04:00,17074.09167,55.04,Tuesday,Spring,NYISO
2020-03-25 00:00:00-04:00,17142.7,46.83,Wednesday,Spring,NYISO
2020-03-26 00:00:00-04:00,16416.375,57.55,Thursday,Spring,NYISO
2020-03-27 00:00:00-04:00,15678.85833,65.72,Friday,Spring,NYISO
2020-03-28 00:00:00-04:00,16383.88333,51.57,Saturday,Spring,NYISO
2020-03-29 00:00:00-04:00,16087.875,48.09,Sunday,Spring,NYISO
2020-03-30 00:00:00-04:00,16845.16667,53.36,Monday,Spring,NYISO
2020-03-31 00:00:00-04:00,16806.34167,47.51,Tuesday,Spring,NYISO
2020-04-01 00:00:00-04:00,16269.84167,54.47,Wednesday,Spring,NYISO
2020-04-02 00:00:00-04:00,16330.84167,57.36,Thursday,Spring,NYISO
2020-04-03 00:00:00-04:00,16405.55833,53.06,Friday,Spring,NYISO
2020-04-04 00:00:00-04:00,15328.84167,58.44,Saturday,Spring,NYISO
2020-04-05 00:00:00-04:00,15260.64167,60.09,Sunday,Spring,NYISO
2020-04-06 00:00:00-04:00,15727.66667,63.98,Monday,Spring,NYISO
2020-04-07 00:00:00-04:00,15550.55833,63.63,Tuesday,Spring,NYISO
2020-04-08 00:00:00-04:00,15616.25833,63.99,Wednesday,Spring,NYISO
2020-04-09 00:00:00-04:00,16282.66667,57.43,Thursday,Spring,NYISO
2020-04-10 00:00:00-04:00,16532.05,49.22,Friday,Spring,NYISO
2020-04-11 00:00:00-04:00,15590.05,54.69,Saturday,Spring,NYISO
2020-04-12 00:00:00-04:00,14888.45,60.72,Sunday,Spring,NYISO
2020-04-13 00:00:00-04:00,16113.05,65.03,Monday,Spring,NYISO
2020-04-14 00:00:00-04:00,15988.975,57.63,Tuesday,Spring,NYISO
2020-04-15 00:00:00-04:00,16125.79167,52.57,Wednesday,Spring,NYISO
2020-04-16 00:00:00-04:00,16579.49167,49.33,Thursday,Spring,NYISO
2020-04-17 00:00:00-04:00,16411.03333,51.24,Friday,Spring,NYISO
2020-04-18 00:00:00-04:00,16001.575,48.27,Saturday,Spring,NYISO
2020-04-19 00:00:00-04:00,15321.025,61.15,Sunday,Spring,NYISO
2020-04-20 00:00:00-04:00,15837.55833,55.91,Monday,Spring,NYISO
2020-04-21 00:00:00-04:00,16551.54167,57.66,Tuesday,Spring,NYISO
2020-04-22 00:00:00-04:00,16566.53333,51.58,Wednesday,Spring,NYISO
2020-04-23 00:00:00-04:00,16373.80833,52.25,Thursday,Spring,NYISO
2020-04-24 00:00:00-04:00,16271.925,50.52,Friday,Spring,NYISO
2020-04-25 00:00:00-04:00,14965.90833,62.32,Saturday,Spring,NYISO
2020-04-26 00:00:00-04:00,15976.83333,49.67,Sunday,Spring,NYISO
2020-04-27 00:00:00-04:00,16220.275,51.32,Monday,Spring,NYISO
2020-04-28 00:00:00-04:00,15445.35833,64.87,Tuesday,Spring,NYISO
2020-04-29 00:00:00-04:00,15865.76667,55.93,Wednesday,Spring,NYISO
2020-04-30 00:00:00-04:00,16063.91667,60.28,Thursday,Spring,NYISO
2020-05-01 00:00:00-04:00,15418.22857,63.55,Friday,Spring,NYISO
2020-05-02 00:00:00-04:00,14839.94167,71.39,Saturday,Spring,NYISO
2020-05-03 00:00:00-04:00,15145.63333,76.89,Sunday,Spring,NYISO
2020-05-04 00:00:00-04:00,15570.15,69.21,Monday,Spring,NYISO
2020-05-05 00:00:00-04:00,15423.55833,62.23,Tuesday,Spring,NYISO
2020-05-06 00:00:00-04:00,15618.70833,53.42,Wednesday,Spring,NYISO
2020-05-07 00:00:00-04:00,15466.56667,65.7,Thursday,Spring,NYISO
2020-05-08 00:00:00-04:00,15977.575,53.68,Friday,Spring,NYISO
2020-05-09 00:00:00-04:00,16172.2,47.62,Saturday,Spring,NYISO
2020-05-10 00:00:00-04:00,14927.73333,62.83,Sunday,Spring,NYISO
2020-05-11 00:00:00-04:00,16056.08333,60.29,Monday,Spring,NYISO
2020-05-12 00:00:00-04:00,15971.79167,60.46,Tuesday,Spring,NYISO
2020-05-13 00:00:00-04:00,15487.925,62.48,Wednesday,Spring,NYISO
